stars;acc;pp
7.14;0.9098338994940589;249.423
7.14;0.9097675938249242;249.324
7.14;0.9097445309834861;249.289
7.14;0.9097339605144935;249.273
7.14;0.9095965444175912;249.066
7.14;0.9095888568037784;249.055
7.14;0.9095686768175201;249.024
7.14;0.9095302387484565;248.967
7.14;0.9094629721275952;248.865
7.14;0.9094418311896102;248.834
7.14;0.9094254950102582;248.809
7.14;0.9093985883619137;248.769
7.14;0.9093169074651535;248.646
7.14;0.9092928836719887;248.61
7.14;0.9092823132029962;248.594
7.14;0.9092592503615581;248.559
7.14;0.9092284999063072;248.513
7.14;0.9092073589683223;248.481
7.14;0.9091910227889702;248.456
7.14;0.9091842961268841;248.446
7.14;0.9090901228576782;248.305
7.14;0.9090805133404124;248.29
7.14;0.9090805133404124;248.29
7.14;0.9090439971748019;248.235
7.14;0.9089632772297683;248.114
7.14;0.9089603943745886;248.11
7.14;0.9088710258640157;247.975
7.14;0.908708625022222;247.731
7.14;0.9086913278911434;247.705
7.14;0.9086817183738775;247.69
7.14;0.9085346927597092;247.469
7.14;0.9085270051458965;247.458
7.14;0.9084885670768329;247.4
7.14;0.9084059252283462;247.276
7.14;0.908324244331586;247.153
7.14;0.9083184786212265;247.144
7.14;0.9083059862487808;247.125
7.14;0.9082896500694287;247.101
7.14;0.9081810625243241;246.937
7.14;0.9080811235447588;246.787
7.14;0.9080628654619535;246.76
7.14;0.9080109740687177;246.682
7.14;0.9080004035997251;246.666
7.14;0.907993676937639;246.656
7.14;0.907944668399583;246.582
7.14;0.9079369807857702;246.57
7.14;0.9079081522339725;246.527
7.14;0.9078043694475008;246.371
7.14;0.9077832285095159;246.339
7.14;0.9077294152128268;246.258
7.14;0.9076938599989429;246.205
7.14;0.907609296247003;246.077
7.14;0.9075968038745573;246.059
7.14;0.9074420906465763;245.826
7.14;0.9074286373224041;245.806
7.14;0.9074286373224041;245.806
7.14;0.9074180668534116;245.79
7.14;0.9073719411705353;245.72
7.14;0.9072816117082358;245.585
7.14;0.9072470174460786;245.533
7.14;0.9072191498460075;245.491
7.14;0.9069721852522739;245.119
7.14;0.9069654585901877;245.109
7.14;0.9069270205211242;245.051
7.14;0.9068309253484651;244.907
7.14;0.9068155501208397;244.884
7.14;0.9068020967966675;244.863
7.14;0.9067963310863079;244.855
7.14;0.9067944091828547;244.852
7.14;0.9067847996655888;244.837
7.14;0.9067319473206263;244.758
7.14;0.9067098454309148;244.725
7.14;0.9066877435412032;244.691
7.14;0.9066358521479674;244.613
7.14;0.9065464836373944;244.479
7.14;0.9064859436786193;244.388
7.14;0.9063965751680464;244.253
7.14;0.9063398790161776;244.168
7.14;0.906306245705747;244.118
7.14;0.906263963829777;244.054
7.14;0.9062111114848146;243.974
7.14;0.9062111114848146;243.974
7.14;0.9062024629192752;243.961
7.14;0.9061880486433764;243.94
7.14;0.9061150163121555;243.83
7.14;0.9059410840496428;243.568
7.14;0.9059036069323058;243.512
7.14;0.9058603641046092;243.447
7.14;0.9058536374425231;243.437
7.14;0.9057950193872011;243.349
7.14;0.9056720175661975;243.164
7.14;0.9054769443656998;242.87
7.14;0.9053808491930407;242.726
7.14;0.905377966337861;242.721
7.14;0.9052953244893743;242.597
7.14;0.9052511207099512;242.531
7.14;0.9052213312064269;242.486
7.14;0.9052136435926141;242.474
7.14;0.9051031341440563;242.308
7.14;0.9050291408611089;242.197
7.14;0.9049830151782325;242.127
7.14;0.9049618742402475;242.096
7.14;0.9049464990126221;242.072
7.14;0.9048686619227683;241.955
7.14;0.904817731481259;241.879
7.14;0.9047985124467273;241.85
7.14;0.9047629572328434;241.796
7.14;0.9047591134259371;241.791
7.14;0.9045678840323457;241.503
7.14;0.9044862031355855;241.38
7.14;0.9043814593973871;241.223
7.14;0.9043651232180352;241.198
7.14;0.9042440433004848;241.016
7.14;0.9041940738107022;240.941
7.14;0.9041421824174662;240.863
7.14;0.9040508920034402;240.725
7.14;0.9039461482652419;240.568
7.14;0.9039403825548824;240.559
7.14;0.9038990616306389;240.497
7.14;0.9038250683476916;240.386
7.14;0.9038212245407852;240.38
7.14;0.9037568407751037;240.283
7.14;0.9037501141130175;240.273
7.14;0.9035262123607221;239.936
7.14;0.9033984057810855;239.744
7.14;0.9033272953533179;239.637
7.14;0.9032821306221682;239.569
7.14;0.9032014106771347;239.448
7.14;0.9031572068977115;239.381
7.14;0.9031322221528202;239.344
7.14;0.9030351660284346;239.198
7.14;0.903013064138723;239.164
7.14;0.9029371489523224;239.05
7.14;0.9029265784833299;239.034
7.14;0.9029256175316033;239.033
7.14;0.902912164207431;239.013
7.14;0.902874687090094;238.956
7.14;0.9028650775728281;238.942
7.14;0.9028602728141952;238.935
7.14;0.90279973285542;238.844
7.14;0.902565260634132;238.491
7.14;0.9024816578339188;238.365
7.14;0.902405742647518;238.251
7.14;0.9024028597923384;238.247
7.14;0.9023557731577354;238.176
7.14;0.9023154131852187;238.115
7.14;0.9022356541919117;237.995
7.14;0.902223161819466;237.976
7.14;0.9021799189917694;237.911
7.14;0.9021116914191816;237.809
7.14;0.9020905504811966;237.777
7.14;0.902056917170766;237.726
7.14;0.9020511514604064;237.718
7.14;0.9020338543293278;237.692
7.14;0.9020194400534289;237.67
7.14;0.901967548660193;237.592
7.14;0.9019608219981069;237.582
7.14;0.9018656877771745;237.439
7.14;0.9017743973631485;237.301
7.14;0.9017455688113508;237.258
7.14;0.9015995041489091;237.038
7.14;0.9015860508247369;237.018
7.14;0.9015620270315721;236.982
7.14;0.901555300369486;236.972
7.14;0.9015226280107819;236.923
7.14;0.9013986652380518;236.736
7.14;0.9013477347965425;236.66
7.14;0.9013141014861118;236.609
7.14;0.9011180673338874;236.314
7.14;0.9009864169473446;236.116
7.14;0.9008711027401538;235.943
7.14;0.9008432351400827;235.901
7.14;0.9008047970710191;235.843
7.14;0.9007826951813076;235.81
7.14;0.9006769904913826;235.651
7.14;0.9005751296083642;235.498
7.14;0.9005732077049109;235.495
7.14;0.9005674419945514;235.486
7.14;0.9005299648772144;235.43
7.14;0.9005088239392294;235.398
7.14;0.9004550106425404;235.317
7.14;0.9004011973458513;235.236
7.14;0.9004011973458513;235.236
7.14;0.9003887049734056;235.217
7.14;0.9003166335939115;235.109
7.14;0.9002954926559265;235.077
7.14;0.9001330918141327;234.833
7.14;0.9000360356897471;234.687
7.14;0.8999572376481667;234.568
7.14;0.8999207214825563;234.525
7.14;0.8998496110547887;234.429
7.14;0.8997381406545042;234.278
7.14;0.8996689521301897;234.184
7.14;0.8995690131506244;234.049
7.14;0.8995545988747256;234.03
7.14;0.8995103950953024;233.97
7.14;0.8994834884469579;233.933
7.14;0.8994171827778231;233.844
7.14;0.899405651357104;233.828
7.14;0.8993441504466023;233.745
7.14;0.8992999466671792;233.685
7.14;0.8990241535216479;233.312
7.14;0.8989924421146703;233.269
7.14;0.8989847545008577;233.258
7.14;0.8989809106939513;233.253
7.14;0.8988511822108617;233.077
7.14;0.898817548900431;233.032
7.14;0.8987435556174835;232.932
7.14;0.8986243976033864;232.77
7.14;0.898374550154473;232.432
7.14;0.8983207368577839;232.359
7.14;0.8983063225818851;232.34
7.14;0.8982525092851961;232.267
7.14;0.8982496264300163;232.263
7.14;0.8981804379057018;232.17
7.14;0.8981150931882936;232.081
7.14;0.8981102884296608;232.075
7.14;0.8980689675054173;232.019
7.14;0.8980526313260654;231.997
7.14;0.8979027228567172;231.794
7.14;0.8978489095600283;231.721
7.14;0.8977643458080883;231.606
7.14;0.8977038058493132;231.524
7.14;0.8976999620424068;231.519
7.14;0.8975981011593882;231.381
7.14;0.8975836868834894;231.362
7.14;0.8975596630903246;231.329
7.14;0.8975490926213322;231.315
7.14;0.8975279516833472;231.286
7.14;0.8974943183729165;231.241
7.14;0.897420325089969;231.141
7.14;0.8974135984278829;231.132
7.14;0.89740879366925;231.125
7.14;0.8972944404137858;230.97
7.14;0.8972781042344338;230.948
7.14;0.8972060328549395;230.851
7.14;0.8971964233376737;230.838
7.14;0.8971964233376737;230.838
7.14;0.8970397882062394;230.625
7.14;0.8968677778471799;230.393
7.14;0.8968216521643035;230.33
7.14;0.8967899407573261;230.287
7.14;0.8967466979296295;230.229
7.14;0.8967313227020041;230.208
7.14;0.8967245960399179;230.199
7.14;0.8966842360674011;230.144
7.14;0.8966794313087681;230.138
7.14;0.8966678998880491;230.122
7.14;0.8966121646879069;230.047
7.14;0.896591023749922;230.018
7.14;0.8965708437636636;229.991
7.14;0.8964382324253941;229.811
7.14;0.8964094038735964;229.772
7.14;0.8963661610458998;229.714
7.14;0.8963075429905779;229.634
7.14;0.8962892849077727;229.61
7.14;0.8962047211558327;229.495
7.14;0.8960769145761963;229.322
7.14;0.8959913898725298;229.206
7.14;0.8959385375275674;229.135
7.14;0.8958683880515262;229.04
7.14;0.8958558956790805;229.023
7.14;0.8958443642583614;229.007
7.14;0.8957991995272118;228.946
7.14;0.8957886290582192;228.932
7.14;0.8957127138718186;228.829
7.14;0.8956569786716764;228.754
7.14;0.8956454472509573;228.738
7.14;0.8956233453612458;228.708
7.14;0.8956098920370735;228.69
7.14;0.895566649209377;228.631
7.14;0.8955118749609613;228.557
7.14;0.8953244893742763;228.304
7.14;0.8952764417879467;228.239
7.14;0.8952370427671565;228.185
7.14;0.8952053313601791;228.142
7.14;0.8951870732773739;228.118
7.14;0.8951486352083103;228.066
7.14;0.8950938609598946;227.991
7.14;0.8950112191114079;227.88
7.14;0.894968937235438;227.822
7.14;0.8948882172904045;227.713
7.14;0.8947411916762361;227.514
7.14;0.8947094802692587;227.471
7.14;0.8946287603242251;227.362
7.14;0.8945989708207008;227.321
7.14;0.8945067194549482;227.197
7.14;0.8944826956617834;227.164
7.14;0.894420233799555;227.08
7.14;0.8943587328890533;226.996
7.14;0.8942847396061059;226.896
7.14;0.8942645596198475;226.869
7.14;0.8942270825025105;226.818
7.14;0.894110807343593;226.661
7.14;0.8939301484189942;226.416
7.14;0.8937398799771293;226.159
7.14;0.8936745352597212;226.07
7.14;0.8936649257424554;226.057
7.14;0.8934621649281448;225.783
7.14;0.8934419849418864;225.755
7.14;0.8934419849418864;225.755
7.14;0.8934170001969951;225.722
7.14;0.8931412070514637;225.348
7.14;0.893138324196284;225.344
7.14;0.8931287146790181;225.331
7.14;0.893121988016932;225.322
7.14;0.8930806670926886;225.266
7.14;0.8930470337822579;225.221
7.14;0.8930316585546325;225.2
7.14;0.8930239709408198;225.189
7.14;0.892833702498955;224.932
7.14;0.8928308196437752;224.928
7.14;0.8927923815747116;224.876
7.14;0.8927500996987416;224.819
7.14;0.8927155054365844;224.772
7.14;0.8926232540708318;224.647
7.14;0.8925434950775247;224.539
7.14;0.892540612222345;224.535
7.14;0.8924935255877421;224.471
7.14;0.8923378514080346;224.261
7.14;0.892252326704368;224.145
7.14;0.8921129887040125;223.956
7.14;0.8920274640003459;223.841
7.14;0.8919851821243759;223.783
7.14;0.8919765335588367;223.772
7.14;0.8919746116553835;223.769
7.14;0.8919678849932974;223.76
7.14;0.8919294469242338;223.708
7.14;0.8919006183724361;223.669
7.14;0.8914912529369087;223.115
7.14;0.8914605024816579;223.073
7.14;0.8914393615436729;223.044
7.14;0.8914105329918751;223.005
7.14;0.891377860633171;222.961
7.14;0.8913403835158341;222.91
7.14;0.8912663902328867;222.81
7.14;0.8912241083569167;222.753
7.14;0.891178943625767;222.692
7.14;0.8910972627290068;222.581
7.14;0.8910636294185762;222.536
7.14;0.891045371335771;222.511
7.14;0.8910050113632542;222.457
7.14;0.8908243524386552;222.212
7.14;0.8907878362730448;222.163
7.14;0.8907503591557078;222.112
7.14;0.8906754049210338;222.01
7.14;0.8906715611141275;222.005
7.14;0.8906292792381575;221.948
7.14;0.8906100602036257;221.922
7.14;0.8906071773484459;221.918
7.14;0.8906004506863597;221.909
7.14;0.8904918631412551;221.762
7.14;0.8903486813339931;221.568
7.14;0.8903150480235625;221.523
7.14;0.890170905264574;221.327
7.14;0.8901488033748625;221.298
7.14;0.8901459205196827;221.294
7.14;0.8901142091127052;221.251
7.14;0.8900959510299;221.226
7.14;0.8900930681747202;221.222
7.14;0.8900488643952971;221.162
7.14;0.8900479034435705;221.161
7.14;0.8900306063124919;221.138
7.14;0.889946042560552;221.023
7.14;0.8899066435397618;220.97
7.14;0.8897346331807021;220.737
7.14;0.8896616008494813;220.638
7.14;0.8896394989597698;220.608
7.14;0.8895424428353842;220.477
7.14;0.8895357161732981;220.468
7.14;0.889519379993946;220.445
7.14;0.8894107924488414;220.299
7.14;0.8894031048350286;220.288
7.14;0.8893925343660362;220.274
7.14;0.889369471524598;220.243
7.14;0.8890091146271267;219.755
7.14;0.8889533794269845;219.679
7.14;0.8889062927923815;219.616
7.14;0.8887832909713781;219.449
7.14;0.8887746424058387;219.437
7.14;0.8885315216190115;219.108
7.14;0.8883508626944125;218.864
7.14;0.8883470188875062;218.859
7.14;0.8883133855770755;218.813
7.14;0.8882624551355662;218.744
7.14;0.8882586113286599;218.739
7.14;0.8882528456183003;218.731
7.14;0.8881557894939148;218.6
7.14;0.8880914057282332;218.513
7.14;0.8880712257419748;218.485
7.14;0.8880308657694581;218.431
7.14;0.8877810183205447;218.092
7.14;0.8877714088032788;218.079
7.14;0.887731048830762;218.025
7.14;0.8877272050238556;218.02
7.14;0.887576335602781;217.815
7.14;0.8875311708716312;217.754
7.14;0.8875167565957324;217.735
7.14;0.8874763966232156;217.68
7.14;0.887459099492137;217.657
7.14;0.8874072080989012;217.586
7.14;0.8872774796158115;217.411
7.14;0.8871929158638716;217.296
7.14;0.8870593435738756;217.115
7.14;0.8870266712151715;217.071
7.14;0.8870189836013588;217.061
7.14;0.8868498560974789;216.832
7.14;0.8868094961249622;216.777
7.14;0.8867451123592807;216.69
7.14;0.8865433124966967;216.417
7.14;0.8865221715587117;216.388
7.14;0.8864520220826707;216.293
7.14;0.8863463173927458;216.15
7.14;0.8863136450340418;216.106
7.14;0.8862050574889371;215.959
7.14;0.8861195327852706;215.843
7.14;0.8860839775713867;215.795
7.14;0.8860705242472144;215.777
7.14;0.8860637975851283;215.768
7.14;0.8859523271848438;215.617
7.14;0.8859407957641248;215.601
7.14;0.885820676798301;215.439
7.14;0.8858177939431212;215.435
7.14;0.8857937701499565;215.402
7.14;0.8857803168257843;215.384
7.14;0.8857803168257843;215.384
7.14;0.8857582149360727;215.354
7.14;0.8857303473360015;215.316
7.14;0.8857053625911102;215.283
7.14;0.885644822632335;215.201
7.14;0.8856063845632715;215.149
7.14;0.8855592979286685;215.085
7.14;0.8855170160526986;215.028
7.14;0.8854593589491032;214.95
7.14;0.8853104114314817;214.748
7.14;0.8853008019142158;214.735
7.14;0.8852614028934257;214.682
7.14;0.8850077116376058;214.338
7.14;0.8849567811960967;214.269
7.14;0.8849433278719243;214.251
7.14;0.8849404450167446;214.247
7.14;0.8848491546027185;214.124
7.14;0.884613721429704;213.805
7.14;0.8843062168771951;213.389
7.14;0.8841466988905813;213.173
7.14;0.8841418941319483;213.166
7.14;0.8841265189043228;213.145
7.14;0.8840265799247575;213.01
7.14;0.8840246580213043;213.008
7.14;0.8839660399659823;212.928
7.14;0.8839256799934655;212.874
7.14;0.8838862809726753;212.82
7.14;0.8837027391928967;212.572
7.14;0.8836748715928255;212.534
7.14;0.8835163145579382;212.319
7.14;0.8834759545854214;212.265
7.14;0.8832837642401034;212.005
7.14;0.8832693499642046;211.985
7.14;0.8832232242813283;211.923
7.14;0.8830886910396056;211.741
7.14;0.8830848472326993;211.735
7.14;0.8830771596188866;211.725
7.14;0.8829781815910478;211.591
7.14;0.8827706160181044;211.31
7.14;0.8827552407904788;211.289
7.14;0.8826812475075314;211.189
7.14;0.8826476141971008;211.144
7.14;0.882424673396532;210.842
7.14;0.882382391520562;210.785
7.14;0.8822766868306371;210.641
7.14;0.8821604116717197;210.484
7.14;0.8821536850096335;210.475
7.14;0.8820931450508583;210.393
7.14;0.8820181908161844;210.292
7.14;0.8819307442090647;210.173
7.14;0.8819038375607201;210.137
7.14;0.8818461804571247;210.059
7.14;0.8818413756984917;210.052
7.14;0.8817616167051848;209.944
7.14;0.8817106862636755;209.875
7.14;0.881646302497994;209.788
7.14;0.8815771139736795;209.694
7.14;0.8813849236283615;209.434
7.14;0.8813320712833991;209.363
7.14;0.8812869065522494;209.302
7.14;0.8812648046625378;209.272
7.14;0.8812436637245528;209.243
7.14;0.8812148351727551;209.204
7.14;0.8812042647037626;209.19
7.14;0.8811100914345568;209.062
7.14;0.8811062476276504;209.057
7.14;0.8808294935303925;208.682
7.14;0.8808150792544936;208.663
7.14;0.8807747192819768;208.608
7.14;0.8807401250198196;208.561
7.14;0.8806440298471606;208.431
7.14;0.8803720805085357;208.063
7.14;0.8803499786188241;208.033
7.14;0.8803317205360188;208.009
7.14;0.8801212721078957;207.724
7.14;0.8801116625906298;207.711
7.14;0.8801030140250905;207.699
7.14;0.8800982092664575;207.693
7.14;0.8800540054870344;207.633
7.14;0.8800107626593378;207.574
7.14;0.8799425350867499;207.482
7.14;0.879928120810851;207.462
7.14;0.8799060189211395;207.432
7.14;0.8798810341762482;207.399
7.14;0.879794548520855;207.281
7.14;0.8796484838584133;207.084
7.14;0.8796340695825146;207.064
7.14;0.8795072239546047;206.893
7.14;0.8794514887544624;206.817
7.14;0.8794140116371254;206.766
7.14;0.8793659640507959;206.701
7.14;0.8792775564919496;206.582
7.14;0.879143023250227;206.4
7.14;0.8789815833601599;206.181
7.14;0.8789056681737593;206.078
7.14;0.8789037462703061;206.076
7.14;0.8788518548770703;206.005
7.14;0.8788143777597333;205.955
7.14;0.8787615254147708;205.883
7.14;0.8787394235250592;205.853
7.14;0.8786990635525425;205.799
7.14;0.8786260312213215;205.7
7.14;0.8786048902833367;205.671
7.14;0.8784665132347077;205.484
7.14;0.878428075165644;205.432
7.14;0.8784098170828388;205.407
7.14;0.8783031514411873;205.263
7.14;0.8782973857308278;205.255
7.14;0.8781907200891763;205.11
7.14;0.8781465163097532;205.051
7.14;0.8781176877579555;205.012
7.14;0.8780917420613376;204.976
7.14;0.8780821325440716;204.963
7.14;0.8778457384193306;204.643
7.14;0.8778428555641508;204.64
7.14;0.8777669403777502;204.537
7.14;0.8777419556328587;204.503
7.14;0.8776881423361698;204.43
7.14;0.8776391337981136;204.364
7.14;0.8776362509429338;204.36
7.14;0.8775747500324321;204.277
7.14;0.8773527701835898;203.976
7.14;0.8773489263766835;203.971
7.14;0.8773383559076909;203.957
7.14;0.8772518702522979;203.84
7.14;0.8772268855074066;203.806
7.14;0.8770837037001447;203.612
7.14;0.8770202808861897;203.526
7.14;0.8768588409961225;203.308
7.14;0.8768050276994335;203.235
7.14;0.8768031057959803;203.232
7.14;0.8765907354644039;202.945
7.14;0.8765177031331831;202.846
7.14;0.8764994450503779;202.821
7.14;0.8764715774503068;202.783
7.14;0.8764648507882207;202.774
7.14;0.8763860527466403;202.668
7.14;0.876239027132472;202.469
7.14;0.8762207690496668;202.444
7.14;0.8762082766772211;202.427
7.14;0.8761150643597418;202.301
7.14;0.8759738044559332;202.11
7.14;0.8759324835316897;202.054
7.14;0.8757921845796076;201.864
7.14;0.8756470808688925;201.667
7.14;0.8756326665929937;201.648
7.14;0.8755903847170238;201.591
7.14;0.8755490637927804;201.535
7.14;0.8755346495168815;201.515
7.14;0.875139698357253;200.98
7.14;0.8750801193502045;200.9
7.14;0.8749792194189125;200.763
7.14;0.8749628832395605;200.741
7.14;0.8748658271151749;200.61
7.14;0.8748360376116506;200.569
7.14;0.8748072090598529;200.53
7.14;0.8746371206042465;200.3
7.14;0.8746294329904337;200.29
7.14;0.874589073017917;200.235
7.14;0.8745006654590707;200.115
7.14;0.8744776026176325;200.084
7.14;0.8743555617483556;199.919
7.14;0.8741825904375694;199.685
7.14;0.8741758637754833;199.676
7.14;0.8741556837892248;199.648
7.14;0.8740951438304497;199.566
7.14;0.8740701590855583;199.533
7.14;0.8739932829474312;199.429
7.14;0.8736828955397425;199.008
7.14;0.8736636765052107;198.982
7.14;0.8736406136637725;198.951
7.14;0.8735233775531286;198.793
7.14;0.8735022366151436;198.764
7.14;0.8734090242976644;198.638
7.14;0.8733792347941401;198.597
7.14;0.8733484843388892;198.556
7.14;0.8732908272352938;198.478
7.14;0.8732043415799008;198.361
7.14;0.8731524501866649;198.29
7.14;0.8730669254829984;198.175
7.14;0.8729737131655191;198.048
7.14;0.8729448846137214;198.009
7.14;0.8728113123237254;197.829
7.14;0.8727104123924335;197.692
7.14;0.8727094514407069;197.691
7.14;0.8726719743233698;197.64
7.14;0.8726585209991976;197.622
7.14;0.8726335362543063;197.588
7.14;0.8725854886679768;197.523
7.14;0.8724932373022242;197.398
7.14;0.8724307754399958;197.314
7.14;0.8720848328184234;196.845
7.14;0.872076184252884;196.834
7.14;0.8720185271492886;196.755
7.14;0.8719233929283562;196.627
7.14;0.8717811720728209;196.434
7.14;0.8717600311348359;196.406
7.14;0.8717139054519596;196.343
7.14;0.8716889207070683;196.309
7.14;0.8713650799752074;195.871
7.14;0.871302618112979;195.786
7.14;0.8712401562507508;195.702
7.14;0.8711844210506086;195.626
7.14;0.8711623191608969;195.596
7.14;0.8709220812292494;195.271
7.14;0.8708711507877401;195.202
7.14;0.8708048451186055;195.113
7.14;0.8707558365805493;195.046
7.14;0.8706520537940776;194.906
7.14;0.8706357176147256;194.884
7.14;0.8705895919318493;194.821
7.14;0.8702916968966063;194.418
7.14;0.8702474931171833;194.358
7.14;0.8702138598067526;194.313
7.14;0.8701763826894156;194.262
7.14;0.8701581246066104;194.237
7.14;0.8700226304131612;194.054
7.14;0.8699053943025172;193.895
7.14;0.8699005895438843;193.889
7.14;0.8697285791848246;193.656
7.14;0.8696305621087125;193.523
7.14;0.8696026945086414;193.485
7.14;0.8694854583979974;193.327
7.14;0.8694162698736829;193.233
7.14;0.8693153699423909;193.096
7.14;0.8692865413905932;193.057
7.14;0.8692490642732562;193.007
7.14;0.8690366939416798;192.719
7.14;0.8689502082862868;192.602
7.14;0.8689348330586613;192.581
7.14;0.8688416207411821;192.455
7.14;0.8688233626583769;192.43
7.14;0.8687512912788826;192.333
7.14;0.8684697324229917;191.952
7.14;0.8684351381608345;191.905
7.14;0.868424567691842;191.891
7.14;0.8683573010709807;191.799
7.14;0.868354418215801;191.796
7.14;0.8680180851114945;191.34
7.14;0.867768237662581;191.002
7.14;0.8677499795797758;190.977
7.14;0.8674088417168364;190.516
7.14;0.8671743694955484;190.198
7.14;0.8671493847506571;190.164
7.14;0.8670984543091478;190.095
7.14;0.8670917276470617;190.086
7.14;0.8670465629159119;190.025
7.14;0.8669908277157697;189.95
7.14;0.8669706477295113;189.922
7.14;0.8669658429708783;189.916
7.14;0.8668956934948373;189.821
7.14;0.8668034421290847;189.696
7.14;0.8667794183359199;189.664
7.14;0.8667044641012459;189.562
7.14;0.8664911328179429;189.273
7.14;0.8663095129416174;189.027
7.14;0.866289332955359;189
7.14;0.8662691529691006;188.973
7.14;0.8662691529691006;188.973
7.14;0.866225910141404;188.914
7.14;0.866097142610041;188.74
7.14;0.8658751627611987;188.44
7.14;0.8658540218232137;188.411
7.14;0.8657771456850865;188.307
7.14;0.8657569656988281;188.28
7.14;0.8657012304986859;188.204
7.14;0.865637807684731;188.118
7.14;0.8655763067742291;188.035
7.14;0.8655484391741581;187.997
7.14;0.8655003915878285;187.932
7.14;0.8652399736699227;187.58
7.14;0.8651256204144585;187.425
7.14;0.8648786558207249;187.091
7.14;0.8648046625377774;186.99
7.14;0.8646403397925305;186.768
7.14;0.864559619847497;186.659
7.14;0.8642473105363552;186.236
7.14;0.864207911515565;186.183
7.14;0.8641098944394529;186.05
7.14;0.863807194645577;185.64
7.14;0.8637101385211914;185.509
7.14;0.8636640128383151;185.446
7.14;0.8635294795965924;185.264
7.14;0.8633411330581808;185.009
7.14;0.8631844979267467;184.797
7.14;0.8630365113608518;184.597
7.14;0.8629692447399905;184.506
7.14;0.8629327285743801;184.456
7.14;0.8628318286430882;184.32
7.14;0.8627318896635228;184.185
7.14;0.8625560354975568;183.947
7.14;0.8625272069457591;183.908
7.14;0.8624368774834597;183.785
7.14;0.8623753765729578;183.702
7.14;0.8623744156212313;183.701
7.14;0.8623033051934637;183.604
7.14;0.8622754375933925;183.567
7.14;0.8621562795792953;183.405
7.14;0.8621245681723179;183.363
7.14;0.8619208464062807;183.087
7.14;0.8618872130958501;183.041
7.14;0.8618285950405281;182.962
7.14;0.8617430703368616;182.846
7.14;0.8616248732744911;182.686
7.14;0.8615998885295997;182.652
7.14;0.8612856573150047;182.227
7.14;0.8612770087494654;182.215
7.14;0.8612597116183869;182.192
7.14;0.861154006928462;182.049
7.14;0.8611530459767354;182.047
7.14;0.8610511850937168;181.91
7.14;0.860957011824511;181.782
7.14;0.8607542510102005;181.508
7.14;0.8605937720718599;181.29
7.14;0.8604650045404969;181.116
7.14;0.8604054255334483;181.035
7.14;0.8603890893540963;181.013
7.14;0.8603871674506431;181.011
7.14;0.8602266885123026;180.793
7.14;0.8602103523329505;180.771
7.14;0.8600537172015164;180.559
7.14;0.859937442042599;180.43
7.14;0.8598701754217377;180.369
7.14;0.8597923383318838;180.299
7.14;0.8597884945249775;180.296
7.14;0.8597596659731799;180.27
7.14;0.8596136013107382;180.138
7.14;0.8595511394485098;180.082
7.14;0.8595396080277907;180.071
7.14;0.8592570882201732;179.816
7.14;0.8590629759714021;179.641
7.14;0.8588727075295373;179.469
7.14;0.8588515665915523;179.45
7.14;0.8586949314601181;179.309
7.14;0.8584729516112758;179.109
7.14;0.8582644250866057;178.92
7.14;0.8582231041623624;178.883
7.14;0.857888692961509;178.581
7.14;0.8578540986993518;178.55
7.14;0.8578483329889923;178.545
7.14;0.8578435282303594;178.541
7.14;0.8577416673473408;178.449
7.14;0.8577330187818015;178.441
7.14;0.8577157216507229;178.425
7.14;0.8574985465605135;178.229
7.14;0.8574408894569181;178.177
7.14;0.8572871371806637;178.038
7.14;0.8572304410287949;177.987
7.14;0.857141072518222;177.907
7.14;0.8570632354283683;177.836
7.14;0.8570411335386567;177.816
7.14;0.8570094221316792;177.788
7.14;0.8569594526418965;177.743
7.14;0.8569325459935521;177.718
7.14;0.8569248583797393;177.711
7.14;0.8566961518688109;177.505
7.14;0.8566644404618334;177.476
7.14;0.8566154319237773;177.432
7.14;0.856595251937519;177.414
7.14;0.8565020396200397;177.33
7.14;0.8564924301027738;177.321
7.14;0.8563386778265194;177.183
7.14;0.8562887083367368;177.137
7.14;0.8562243245710551;177.079
7.14;0.8560917132327858;176.96
7.14;0.8560772989568869;176.947
7.14;0.8559917742532204;176.869
7.14;0.8559581409427898;176.839
7.14;0.8559389219082579;176.822
7.14;0.8557851696320036;176.683
7.14;0.8557563410802058;176.657
7.14;0.855662167811;176.572
7.14;0.8556064326108578;176.522
7.14;0.8554123203620866;176.347
7.14;0.8553940622792814;176.33
7.14;0.8553902184723751;176.327
7.14;0.8553296785135999;176.272
7.14;0.8553133423342478;176.257
7.14;0.8553123813825213;176.256
7.14;0.8552335833409409;176.185
7.14;0.8552066766925963;176.161
7.14;0.8551922624166975;176.148
7.14;0.8551682386235328;176.126
7.14;0.8550615729818812;176.03
7.14;0.8550164082507316;175.989
7.14;0.8549875796989338;175.963
7.14;0.854935688305698;175.916
7.14;0.8548530464572113;175.842
7.14;0.8548078817260615;175.801
7.14;0.8547473417672863;175.746
7.14;0.854696411325777;175.7
7.14;0.8545340104839834;175.554
7.14;0.8544119696147064;175.444
7.14;0.854274553517804;175.32
7.14;0.8542130526073023;175.264
7.14;0.8541746145382386;175.23
7.14;0.8540477689103287;175.115
7.14;0.8540295108275235;175.099
7.14;0.8539977994205461;175.07
7.14;0.8538805633099021;174.964
7.14;0.8537114358060223;174.812
7.14;0.8537066310473893;174.807
