stars;acc;pp
0.16;9.62;[[36895.758]]
0.17;9.62;[[36896.406]]
0.18;9.62;[[36897.05]]
0.19;9.62;[[36897.71]]
0.2;9.62;[[36898.355]]
0.21;9.62;[[36899.004]]
0.22;9.62;[[36899.664]]
0.23;9.62;[[36900.305]]
0.24;9.62;[[36900.953]]
0.25;9.62;[[36901.61]]
0.26;9.62;[[36902.258]]
0.27;9.62;[[36902.91]]
0.28;9.62;[[36903.555]]
0.29;9.62;[[36904.21]]
0.3;9.62;[[36904.863]]
0.31;9.62;[[36905.51]]
0.32;9.62;[[36906.168]]
0.33;9.62;[[36906.81]]
0.34;9.62;[[36907.46]]
0.35;9.62;[[36908.12]]
0.36;9.62;[[36908.766]]
0.37;9.62;[[36909.414]]
0.38;9.62;[[36910.066]]
0.39;9.62;[[36910.72]]
0.4;9.62;[[36911.367]]
0.41;9.62;[[36912.01]]
0.42;9.62;[[36912.67]]
0.43;9.62;[[36913.316]]
0.44;9.62;[[36913.97]]
0.45;9.62;[[36914.62]]
0.46;9.62;[[36915.266]]
0.47;9.62;[[36915.914]]
0.48;9.62;[[36916.57]]
0.49;9.62;[[36917.223]]
0.5;9.62;[[36917.87]]
0.51;9.62;[[36918.523]]
0.52;9.62;[[36919.176]]
0.53;9.62;[[36919.83]]
0.54;9.62;[[36920.473]]
0.55;9.62;[[36921.125]]
0.56;9.62;[[36921.77]]
0.57;9.62;[[36922.426]]
0.58;9.62;[[36923.08]]
0.59;9.62;[[36923.723]]
0.6;9.62;[[36924.363]]
0.61;9.62;[[36925.02]]
0.62;9.62;[[36925.67]]
0.63;9.62;[[36926.324]]
0.64;9.62;[[36926.973]]
0.65;9.62;[[36927.63]]
0.66;9.62;[[36928.277]]
0.67;9.62;[[36928.926]]
0.68;9.62;[[36929.582]]
0.69;9.62;[[36930.23]]
0.7;9.62;[[36930.88]]
0.71;9.62;[[36931.527]]
0.72;9.62;[[36932.18]]
0.73;9.62;[[36932.832]]
0.74;9.62;[[36933.477]]
0.75;9.62;[[36934.133]]
0.76;9.62;[[36934.785]]
0.77;9.62;[[36935.43]]
0.78;9.62;[[36936.086]]
0.79;9.62;[[36936.73]]
0.8;9.62;[[36937.383]]
0.81;9.62;[[36938.035]]
0.82;9.62;[[36938.688]]
0.83;9.62;[[36939.34]]
0.84;9.62;[[36939.984]]
0.85;9.62;[[36940.637]]
0.86;9.62;[[36941.285]]
0.87;9.62;[[36941.934]]
0.88;9.62;[[36942.586]]
0.89;9.62;[[36943.24]]
0.9;9.62;[[36943.887]]
0.91;9.62;[[36944.547]]
0.92;9.62;[[36945.188]]
0.93;9.62;[[36945.84]]
0.94;9.62;[[36946.484]]
0.95;9.62;[[36947.14]]
0.96;9.62;[[36947.79]]
0.97;9.62;[[36948.434]]
0.98;9.62;[[36949.09]]
0.99;9.62;[[36949.74]]
0.01;9.63;[[36928.97]]
0.02;9.63;[[36929.613]]
0.03;9.63;[[36930.26]]
0.04;9.63;[[36930.91]]
0.05;9.63;[[36931.566]]
0.06;9.63;[[36932.223]]
0.07;9.63;[[36932.86]]
0.08;9.63;[[36933.516]]
0.09;9.63;[[36934.168]]
0.1;9.63;[[36934.812]]
0.11;9.63;[[36935.465]]
0.12;9.63;[[36936.117]]
0.13;9.63;[[36936.766]]
0.14;9.63;[[36937.418]]
0.15;9.63;[[36938.07]]
0.16;9.63;[[36938.72]]
0.17;9.63;[[36939.367]]
0.18;9.63;[[36940.023]]
0.19;9.63;[[36940.668]]
0.2;9.63;[[36941.316]]
0.21;9.63;[[36941.973]]
0.22;9.63;[[36942.62]]
0.23;9.63;[[36943.273]]
0.24;9.63;[[36943.926]]
0.25;9.63;[[36944.574]]
0.26;9.63;[[36945.22]]
0.27;9.63;[[36945.875]]
0.28;9.63;[[36946.52]]
0.29;9.63;[[36947.17]]
0.3;9.63;[[36947.82]]
0.31;9.63;[[36948.477]]
0.32;9.63;[[36949.125]]
0.33;9.63;[[36949.77]]
0.34;9.63;[[36950.42]]
0.35;9.63;[[36951.08]]
0.36;9.63;[[36951.727]]
0.37;9.63;[[36952.38]]
0.38;9.63;[[36953.023]]
0.39;9.63;[[36953.676]]
0.4;9.63;[[36954.324]]
0.41;9.63;[[36954.98]]
0.42;9.63;[[36955.63]]
0.43;9.63;[[36956.277]]
0.44;9.63;[[36956.93]]
0.45;9.63;[[36957.574]]
0.46;9.63;[[36958.23]]
0.47;9.63;[[36958.88]]
0.48;9.63;[[36959.53]]
0.49;9.63;[[36960.184]]
0.5;9.63;[[36960.832]]
0.51;9.63;[[36961.484]]
0.52;9.63;[[36962.133]]
0.53;9.63;[[36962.78]]
0.54;9.63;[[36963.438]]
0.55;9.63;[[36964.082]]
0.56;9.63;[[36964.734]]
0.57;9.63;[[36965.383]]
0.58;9.63;[[36966.035]]
0.59;9.63;[[36966.684]]
0.6;9.63;[[36967.336]]
0.61;9.63;[[36967.984]]
0.62;9.63;[[36968.64]]
0.63;9.63;[[36969.29]]
0.64;9.63;[[36969.938]]
0.65;9.63;[[36970.586]]
0.66;9.63;[[36971.24]]
0.67;9.63;[[36971.895]]
0.68;9.63;[[36972.543]]
0.69;9.63;[[36973.19]]
0.7;9.63;[[36973.84]]
0.71;9.63;[[36974.496]]
0.72;9.63;[[36975.137]]
0.73;9.63;[[36975.793]]
0.74;9.63;[[36976.445]]
0.75;9.63;[[36977.094]]
0.76;9.63;[[36977.746]]
0.77;9.63;[[36978.395]]
0.78;9.63;[[36979.047]]
0.79;9.63;[[36979.695]]
0.8;9.63;[[36980.35]]
0.81;9.63;[[36980.996]]
0.82;9.63;[[36981.65]]
0.83;9.63;[[36982.3]]
0.84;9.63;[[36982.945]]
0.85;9.63;[[36983.598]]
0.86;9.63;[[36984.246]]
0.87;9.63;[[36984.902]]
0.88;9.63;[[36985.547]]
0.89;9.63;[[36986.19]]
0.9;9.63;[[36986.85]]
0.91;9.63;[[36987.496]]
0.92;9.63;[[36988.15]]
0.93;9.63;[[36988.805]]
0.94;9.63;[[36989.453]]
0.95;9.63;[[36990.1]]
0.96;9.63;[[36990.75]]
0.97;9.63;[[36991.406]]
0.98;9.63;[[36992.05]]
0.99;9.63;[[36992.703]]
0.01;9.64;[[36971.93]]
0.02;9.64;[[36972.57]]
0.03;9.64;[[36973.23]]
0.04;9.64;[[36973.88]]
0.05;9.64;[[36974.523]]
0.06;9.64;[[36975.18]]
0.07;9.64;[[36975.83]]
0.08;9.64;[[36976.477]]
0.09;9.64;[[36977.133]]
0.1;9.64;[[36977.78]]
0.11;9.64;[[36978.43]]
0.12;9.64;[[36979.074]]
0.13;9.64;[[36979.74]]
0.14;9.64;[[36980.383]]
0.15;9.64;[[36981.03]]
0.16;9.64;[[36981.688]]
0.17;9.64;[[36982.336]]
0.18;9.64;[[36982.99]]
0.19;9.64;[[36983.63]]
0.2;9.64;[[36984.285]]
0.21;9.64;[[36984.934]]
0.22;9.64;[[36985.586]]
0.23;9.64;[[36986.24]]
0.24;9.64;[[36986.887]]
0.25;9.64;[[36987.535]]
0.26;9.64;[[36988.188]]
0.27;9.64;[[36988.836]]
0.28;9.64;[[36989.49]]
0.29;9.64;[[36990.14]]
0.3;9.64;[[36990.79]]
0.31;9.64;[[36991.445]]
0.32;9.64;[[36992.086]]
0.33;9.64;[[36992.742]]
0.34;9.64;[[36993.39]]
0.35;9.64;[[36994.043]]
0.36;9.64;[[36994.695]]
0.37;9.64;[[36995.344]]
0.38;9.64;[[36995.99]]
0.39;9.64;[[36996.65]]
0.4;9.64;[[36997.293]]
0.41;9.64;[[36997.945]]
0.42;9.64;[[36998.594]]
0.43;9.64;[[36999.246]]
0.44;9.64;[[36999.895]]
0.45;9.64;[[37000.547]]
0.46;9.64;[[37001.195]]
0.47;9.64;[[37001.848]]
0.48;9.64;[[37002.492]]
0.49;9.64;[[37003.15]]
0.5;9.64;[[37003.8]]
0.51;9.64;[[37004.445]]
0.52;9.64;[[37005.1]]
0.53;9.64;[[37005.75]]
0.54;9.64;[[37006.4]]
0.55;9.64;[[37007.04]]
0.56;9.64;[[37007.7]]
0.57;9.64;[[37008.348]]
0.58;9.64;[[37009.]]
0.59;9.64;[[37009.65]]
0.6;9.64;[[37010.3]]
0.61;9.64;[[37010.95]]
0.62;9.64;[[37011.6]]
0.63;9.64;[[37012.25]]
0.64;9.64;[[37012.9]]
0.65;9.64;[[37013.547]]
0.66;9.64;[[37014.207]]
0.67;9.64;[[37014.85]]
0.68;9.64;[[37015.504]]
0.69;9.64;[[37016.156]]
0.7;9.64;[[37016.805]]
0.71;9.64;[[37017.453]]
0.72;9.64;[[37018.11]]
0.73;9.64;[[37018.758]]
0.74;9.64;[[37019.402]]
0.75;9.64;[[37020.05]]
0.76;9.64;[[37020.71]]
0.77;9.64;[[37021.36]]
0.78;9.64;[[37022.004]]
0.79;9.64;[[37022.66]]
0.8;9.64;[[37023.312]]
0.81;9.64;[[37023.957]]
0.82;9.64;[[37024.61]]
0.83;9.64;[[37025.258]]
0.84;9.64;[[37025.906]]
0.85;9.64;[[37026.56]]
0.86;9.64;[[37027.21]]
0.87;9.64;[[37027.86]]
0.88;9.64;[[37028.51]]
0.89;9.64;[[37029.164]]
0.9;9.64;[[37029.816]]
0.91;9.64;[[37030.46]]
0.92;9.64;[[37031.113]]
0.93;9.64;[[37031.76]]
0.94;9.64;[[37032.41]]
0.95;9.64;[[37033.07]]
0.96;9.64;[[37033.72]]
0.97;9.64;[[37034.36]]
0.98;9.64;[[37035.02]]
0.99;9.64;[[37035.668]]
0.01;9.65;[[37014.883]]
0.02;9.65;[[37015.54]]
0.03;9.65;[[37016.188]]
0.04;9.65;[[37016.836]]
0.05;9.65;[[37017.492]]
0.06;9.65;[[37018.137]]
0.07;9.65;[[37018.785]]
0.08;9.65;[[37019.44]]
0.09;9.65;[[37020.09]]
0.1;9.65;[[37020.742]]
0.11;9.65;[[37021.39]]
0.12;9.65;[[37022.043]]
0.13;9.65;[[37022.695]]
0.14;9.65;[[37023.34]]
0.15;9.65;[[37023.996]]
0.16;9.65;[[37024.64]]
0.17;9.65;[[37025.293]]
0.18;9.65;[[37025.945]]
0.19;9.65;[[37026.598]]
0.2;9.65;[[37027.242]]
0.21;9.65;[[37027.89]]
0.22;9.65;[[37028.547]]
0.23;9.65;[[37029.195]]
0.24;9.65;[[37029.844]]
0.25;9.65;[[37030.5]]
0.26;9.65;[[37031.145]]
0.27;9.65;[[37031.793]]
0.28;9.65;[[37032.45]]
0.29;9.65;[[37033.098]]
0.3;9.65;[[37033.754]]
0.31;9.65;[[37034.402]]
0.32;9.65;[[37035.055]]
0.33;9.65;[[37035.7]]
0.34;9.65;[[37036.35]]
0.35;9.65;[[37037.]]
0.36;9.65;[[37037.652]]
0.37;9.65;[[37038.297]]
0.38;9.65;[[37038.957]]
0.39;9.65;[[37039.6]]
0.4;9.65;[[37040.258]]
0.41;9.65;[[37040.902]]
0.42;9.65;[[37041.555]]
0.43;9.65;[[37042.203]]
0.44;9.65;[[37042.85]]
0.45;9.65;[[37043.508]]
0.46;9.65;[[37044.156]]
0.47;9.65;[[37044.81]]
0.48;9.65;[[37045.457]]
0.49;9.65;[[37046.11]]
0.5;9.65;[[37046.754]]
0.51;9.65;[[37047.414]]
0.52;9.65;[[37048.055]]
0.53;9.65;[[37048.71]]
0.54;9.65;[[37049.363]]
0.55;9.65;[[37050.01]]
0.56;9.65;[[37050.656]]
0.57;9.65;[[37051.31]]
0.58;9.65;[[37051.96]]
0.59;9.65;[[37052.61]]
0.6;9.65;[[37053.26]]
0.61;9.65;[[37053.918]]
0.62;9.65;[[37054.562]]
0.63;9.65;[[37055.21]]
0.64;9.65;[[37055.87]]
0.65;9.65;[[37056.516]]
0.66;9.65;[[37057.164]]
0.67;9.65;[[37057.81]]
0.68;9.65;[[37058.47]]
0.69;9.65;[[37059.113]]
0.7;9.65;[[37059.77]]
0.71;9.65;[[37060.414]]
0.72;9.65;[[37061.066]]
0.73;9.65;[[37061.715]]
0.74;9.65;[[37062.37]]
0.75;9.65;[[37063.02]]
0.76;9.65;[[37063.668]]
0.77;9.65;[[37064.32]]
0.78;9.65;[[37064.973]]
0.79;9.65;[[37065.62]]
0.8;9.65;[[37066.27]]
0.81;9.65;[[37066.926]]
0.82;9.65;[[37067.566]]
0.83;9.65;[[37068.22]]
0.84;9.65;[[37068.875]]
0.85;9.65;[[37069.52]]
0.86;9.65;[[37070.168]]
0.87;9.65;[[37070.83]]
0.88;9.65;[[37071.473]]
0.89;9.65;[[37072.13]]
0.9;9.65;[[37072.773]]
0.91;9.65;[[37073.42]]
0.92;9.65;[[37074.074]]
0.93;9.65;[[37074.727]]
0.94;9.65;[[37075.37]]
0.95;9.65;[[37076.023]]
0.96;9.65;[[37076.684]]
0.97;9.65;[[37077.332]]
0.98;9.65;[[37077.977]]
0.99;9.65;[[37078.625]]
0.01;9.66;[[37057.848]]
0.02;9.66;[[37058.504]]
0.03;9.66;[[37059.15]]
0.04;9.66;[[37059.805]]
0.05;9.66;[[37060.453]]
0.06;9.66;[[37061.1]]
0.07;9.66;[[37061.75]]
0.08;9.66;[[37062.406]]
0.09;9.66;[[37063.047]]
0.1;9.66;[[37063.707]]
0.11;9.66;[[37064.355]]
0.12;9.66;[[37065.004]]
0.13;9.66;[[37065.652]]
0.14;9.66;[[37066.312]]
0.15;9.66;[[37066.953]]
0.16;9.66;[[37067.6]]
0.17;9.66;[[37068.26]]
0.18;9.66;[[37068.91]]
0.19;9.66;[[37069.56]]
0.2;9.66;[[37070.207]]
0.21;9.66;[[37070.86]]
0.22;9.66;[[37071.508]]
0.23;9.66;[[37072.156]]
0.24;9.66;[[37072.81]]
0.25;9.66;[[37073.457]]
0.26;9.66;[[37074.105]]
0.27;9.66;[[37074.76]]
0.28;9.66;[[37075.41]]
0.29;9.66;[[37076.055]]
0.3;9.66;[[37076.71]]
0.31;9.66;[[37077.367]]
0.32;9.66;[[37078.008]]
0.33;9.66;[[37078.664]]
0.34;9.66;[[37079.312]]
0.35;9.66;[[37079.965]]
0.36;9.66;[[37080.613]]
0.37;9.66;[[37081.26]]
0.38;9.66;[[37081.914]]
0.39;9.66;[[37082.562]]
0.4;9.66;[[37083.22]]
0.41;9.66;[[37083.867]]
0.42;9.66;[[37084.51]]
0.43;9.66;[[37085.168]]
0.44;9.66;[[37085.82]]
0.45;9.66;[[37086.46]]
0.46;9.66;[[37087.117]]
0.47;9.66;[[37087.77]]
0.48;9.66;[[37088.418]]
0.49;9.66;[[37089.07]]
0.5;9.66;[[37089.72]]
0.51;9.66;[[37090.37]]
0.52;9.66;[[37091.02]]
0.53;9.66;[[37091.68]]
0.54;9.66;[[37092.324]]
0.55;9.66;[[37092.97]]
0.56;9.66;[[37093.62]]
0.57;9.66;[[37094.273]]
0.58;9.66;[[37094.918]]
0.59;9.66;[[37095.566]]
0.6;9.66;[[37096.22]]
0.61;9.66;[[37096.87]]
0.62;9.66;[[37097.52]]
0.63;9.66;[[37098.18]]
0.64;9.66;[[37098.824]]
0.65;9.66;[[37099.477]]
0.66;9.66;[[37100.13]]
0.67;9.66;[[37100.777]]
0.68;9.66;[[37101.43]]
0.69;9.66;[[37102.08]]
0.7;9.66;[[37102.73]]
0.71;9.66;[[37103.38]]
0.72;9.66;[[37104.03]]
0.73;9.66;[[37104.676]]
0.74;9.66;[[37105.332]]
0.75;9.66;[[37105.98]]
0.76;9.66;[[37106.637]]
0.77;9.66;[[37107.28]]
0.78;9.66;[[37107.93]]
0.79;9.66;[[37108.582]]
0.8;9.66;[[37109.234]]
0.81;9.66;[[37109.883]]
0.82;9.66;[[37110.535]]
0.83;9.66;[[37111.18]]
0.84;9.66;[[37111.832]]
0.85;9.66;[[37112.48]]
0.86;9.66;[[37113.137]]
0.87;9.66;[[37113.78]]
0.88;9.66;[[37114.44]]
0.89;9.66;[[37115.086]]
0.9;9.66;[[37115.74]]
0.91;9.66;[[37116.387]]
0.92;9.66;[[37117.035]]
0.93;9.66;[[37117.695]]
0.94;9.66;[[37118.34]]
0.95;9.66;[[37118.99]]
0.96;9.66;[[37119.637]]
0.97;9.66;[[37120.285]]
0.98;9.66;[[37120.938]]
0.99;9.66;[[37121.59]]
0.01;9.67;[[37100.812]]
0.02;9.67;[[37101.46]]
0.03;9.67;[[37102.117]]
0.04;9.67;[[37102.758]]
0.05;9.67;[[37103.41]]
0.06;9.67;[[37104.066]]
0.07;9.67;[[37104.71]]
0.08;9.67;[[37105.36]]
0.09;9.67;[[37106.02]]
0.1;9.67;[[37106.668]]
0.11;9.67;[[37107.312]]
0.12;9.67;[[37107.97]]
0.13;9.67;[[37108.613]]
0.14;9.67;[[37109.27]]
0.15;9.67;[[37109.918]]
0.16;9.67;[[37110.574]]
0.17;9.67;[[37111.22]]
0.18;9.67;[[37111.87]]
0.19;9.67;[[37112.523]]
0.2;9.67;[[37113.17]]
0.21;9.67;[[37113.812]]
0.22;9.67;[[37114.473]]
0.23;9.67;[[37115.12]]
0.24;9.67;[[37115.773]]
0.25;9.67;[[37116.414]]
0.26;9.67;[[37117.074]]
0.27;9.67;[[37117.727]]
0.28;9.67;[[37118.37]]
0.29;9.67;[[37119.027]]
0.3;9.67;[[37119.668]]
0.31;9.67;[[37120.324]]
0.32;9.67;[[37120.98]]
0.33;9.67;[[37121.625]]
0.34;9.67;[[37122.277]]
0.35;9.67;[[37122.93]]
0.36;9.67;[[37123.58]]
0.37;9.67;[[37124.223]]
0.38;9.67;[[37124.875]]
0.39;9.67;[[37125.527]]
0.4;9.67;[[37126.18]]
0.41;9.67;[[37126.83]]
0.42;9.67;[[37127.48]]
0.43;9.67;[[37128.13]]
0.44;9.67;[[37128.78]]
0.45;9.67;[[37129.434]]
0.46;9.67;[[37130.082]]
0.47;9.67;[[37130.734]]
0.48;9.67;[[37131.383]]
0.49;9.67;[[37132.035]]
0.5;9.67;[[37132.684]]
0.51;9.67;[[37133.332]]
0.52;9.67;[[37133.984]]
0.53;9.67;[[37134.637]]
0.54;9.67;[[37135.285]]
0.55;9.67;[[37135.934]]
0.56;9.67;[[37136.586]]
0.57;9.67;[[37137.234]]
0.58;9.67;[[37137.887]]
0.59;9.67;[[37138.53]]
0.6;9.67;[[37139.188]]
0.61;9.67;[[37139.832]]
0.62;9.67;[[37140.49]]
0.63;9.67;[[37141.14]]
0.64;9.67;[[37141.785]]
0.65;9.67;[[37142.44]]
0.66;9.67;[[37143.094]]
0.67;9.67;[[37143.74]]
0.68;9.67;[[37144.387]]
0.69;9.67;[[37145.035]]
0.7;9.67;[[37145.688]]
0.71;9.67;[[37146.332]]
0.72;9.67;[[37146.99]]
0.73;9.67;[[37147.64]]
0.74;9.67;[[37148.29]]
0.75;9.67;[[37148.94]]
0.76;9.67;[[37149.594]]
0.77;9.67;[[37150.246]]
0.78;9.67;[[37150.89]]
0.79;9.67;[[37151.547]]
0.8;9.67;[[37152.2]]
0.81;9.67;[[37152.844]]
0.82;9.67;[[37153.504]]
0.83;9.67;[[37154.152]]
0.84;9.67;[[37154.793]]
0.85;9.67;[[37155.44]]
0.86;9.67;[[37156.098]]
0.87;9.67;[[37156.746]]
0.88;9.67;[[37157.4]]
0.89;9.67;[[37158.05]]
0.9;9.67;[[37158.7]]
0.91;9.67;[[37159.35]]
0.92;9.67;[[37160.008]]
0.93;9.67;[[37160.65]]
0.94;9.67;[[37161.305]]
0.95;9.67;[[37161.95]]
0.96;9.67;[[37162.6]]
0.97;9.67;[[37163.246]]
0.98;9.67;[[37163.902]]
0.99;9.67;[[37164.56]]
0.01;9.68;[[37143.773]]
0.02;9.68;[[37144.426]]
0.03;9.68;[[37145.074]]
0.04;9.68;[[37145.727]]
0.05;9.68;[[37146.38]]
0.06;9.68;[[37147.027]]
0.07;9.68;[[37147.676]]
0.08;9.68;[[37148.33]]
0.09;9.68;[[37148.977]]
0.1;9.68;[[37149.62]]
0.11;9.68;[[37150.28]]
0.12;9.68;[[37150.93]]
0.13;9.68;[[37151.582]]
0.14;9.68;[[37152.23]]
0.15;9.68;[[37152.883]]
0.16;9.68;[[37153.527]]
0.17;9.68;[[37154.18]]
0.18;9.68;[[37154.83]]
0.19;9.68;[[37155.48]]
0.2;9.68;[[37156.133]]
0.21;9.68;[[37156.78]]
0.22;9.68;[[37157.438]]
0.23;9.68;[[37158.082]]
0.24;9.68;[[37158.734]]
0.25;9.68;[[37159.387]]
0.26;9.68;[[37160.035]]
0.27;9.68;[[37160.688]]
0.28;9.68;[[37161.336]]
0.29;9.68;[[37161.99]]
0.3;9.68;[[37162.637]]
0.31;9.68;[[37163.285]]
0.32;9.68;[[37163.94]]
0.33;9.68;[[37164.586]]
0.34;9.68;[[37165.234]]
0.35;9.68;[[37165.887]]
0.36;9.68;[[37166.54]]
0.37;9.68;[[37167.19]]
0.38;9.68;[[37167.836]]
0.39;9.68;[[37168.49]]
0.4;9.68;[[37169.137]]
0.41;9.68;[[37169.793]]
0.42;9.68;[[37170.445]]
0.43;9.68;[[37171.094]]
0.44;9.68;[[37171.742]]
0.45;9.68;[[37172.39]]
0.46;9.68;[[37173.04]]
0.47;9.68;[[37173.695]]
0.48;9.68;[[37174.344]]
0.49;9.68;[[37174.996]]
0.5;9.68;[[37175.64]]
0.51;9.68;[[37176.293]]
0.52;9.68;[[37176.945]]
0.53;9.68;[[37177.594]]
0.54;9.68;[[37178.246]]
0.55;9.68;[[37178.895]]
0.56;9.68;[[37179.55]]
0.57;9.68;[[37180.2]]
0.58;9.68;[[37180.848]]
0.59;9.68;[[37181.496]]
0.6;9.68;[[37182.15]]
0.61;9.68;[[37182.8]]
0.62;9.68;[[37183.45]]
0.63;9.68;[[37184.098]]
0.64;9.68;[[37184.758]]
0.65;9.68;[[37185.402]]
0.66;9.68;[[37186.05]]
0.67;9.68;[[37186.703]]
0.68;9.68;[[37187.35]]
0.69;9.68;[[37187.996]]
0.7;9.68;[[37188.656]]
0.71;9.68;[[37189.3]]
0.72;9.68;[[37189.953]]
0.73;9.68;[[37190.61]]
0.74;9.68;[[37191.254]]
0.75;9.68;[[37191.906]]
0.76;9.68;[[37192.55]]
0.77;9.68;[[37193.21]]
0.78;9.68;[[37193.855]]
0.79;9.68;[[37194.508]]
0.8;9.68;[[37195.16]]
0.81;9.68;[[37195.81]]
0.82;9.68;[[37196.453]]
0.83;9.68;[[37197.117]]
0.84;9.68;[[37197.758]]
0.85;9.68;[[37198.402]]
0.86;9.68;[[37199.055]]
0.87;9.68;[[37199.715]]
0.88;9.68;[[37200.36]]
0.89;9.68;[[37201.01]]
0.9;9.68;[[37201.664]]
0.91;9.68;[[37202.312]]
0.92;9.68;[[37202.965]]
0.93;9.68;[[37203.617]]
0.94;9.68;[[37204.27]]
0.95;9.68;[[37204.918]]
0.96;9.68;[[37205.57]]
0.97;9.68;[[37206.215]]
0.98;9.68;[[37206.863]]
0.99;9.68;[[37207.508]]
0.01;9.69;[[37186.734]]
0.02;9.69;[[37187.387]]
0.03;9.69;[[37188.035]]
0.04;9.69;[[37188.69]]
0.05;9.69;[[37189.336]]
0.06;9.69;[[37189.984]]
0.07;9.69;[[37190.637]]
0.08;9.69;[[37191.285]]
0.09;9.69;[[37191.934]]
0.1;9.69;[[37192.59]]
0.11;9.69;[[37193.24]]
0.12;9.69;[[37193.887]]
0.13;9.69;[[37194.543]]
0.14;9.69;[[37195.188]]
0.15;9.69;[[37195.844]]
0.16;9.69;[[37196.492]]
0.17;9.69;[[37197.145]]
0.18;9.69;[[37197.79]]
0.19;9.69;[[37198.438]]
0.2;9.69;[[37199.09]]
0.21;9.69;[[37199.742]]
0.22;9.69;[[37200.39]]
0.23;9.69;[[37201.05]]
0.24;9.69;[[37201.69]]
0.25;9.69;[[37202.344]]
0.26;9.69;[[37202.996]]
0.27;9.69;[[37203.65]]
0.28;9.69;[[37204.297]]
0.29;9.69;[[37204.95]]
0.3;9.69;[[37205.6]]
0.31;9.69;[[37206.25]]
0.32;9.69;[[37206.9]]
0.33;9.69;[[37207.547]]
0.34;9.69;[[37208.203]]
0.35;9.69;[[37208.844]]
0.36;9.69;[[37209.5]]
0.37;9.69;[[37210.15]]
0.38;9.69;[[37210.8]]
0.39;9.69;[[37211.45]]
0.4;9.69;[[37212.105]]
0.41;9.69;[[37212.75]]
0.42;9.69;[[37213.4]]
0.43;9.69;[[37214.05]]
0.44;9.69;[[37214.707]]
0.45;9.69;[[37215.348]]
0.46;9.69;[[37216.004]]
0.47;9.69;[[37216.656]]
0.48;9.69;[[37217.3]]
0.49;9.69;[[37217.96]]
0.5;9.69;[[37218.605]]
0.51;9.69;[[37219.258]]
0.52;9.69;[[37219.91]]
0.53;9.69;[[37220.56]]
0.54;9.69;[[37221.203]]
0.55;9.69;[[37221.855]]
0.56;9.69;[[37222.504]]
0.57;9.69;[[37223.156]]
0.58;9.69;[[37223.8]]
0.59;9.69;[[37224.46]]
0.6;9.69;[[37225.105]]
0.61;9.69;[[37225.758]]
0.62;9.69;[[37226.41]]
0.63;9.69;[[37227.062]]
0.64;9.69;[[37227.71]]
0.65;9.69;[[37228.363]]
0.66;9.69;[[37229.016]]
0.67;9.69;[[37229.66]]
0.68;9.69;[[37230.312]]
0.69;9.69;[[37230.965]]
0.7;9.69;[[37231.617]]
0.71;9.69;[[37232.26]]
0.72;9.69;[[37232.92]]
0.73;9.69;[[37233.562]]
0.74;9.69;[[37234.207]]
0.75;9.69;[[37234.867]]
0.76;9.69;[[37235.516]]
0.77;9.69;[[37236.164]]
0.78;9.69;[[37236.816]]
0.79;9.69;[[37237.465]]
0.8;9.69;[[37238.12]]
0.81;9.69;[[37238.766]]
0.82;9.69;[[37239.414]]
0.83;9.69;[[37240.074]]
0.84;9.69;[[37240.723]]
0.85;9.69;[[37241.375]]
0.86;9.69;[[37242.02]]
0.87;9.69;[[37242.676]]
0.88;9.69;[[37243.32]]
0.89;9.69;[[37243.977]]
0.9;9.69;[[37244.62]]
0.91;9.69;[[37245.273]]
0.92;9.69;[[37245.92]]
0.93;9.69;[[37246.574]]
0.94;9.69;[[37247.223]]
0.95;9.69;[[37247.88]]
0.96;9.69;[[37248.527]]
0.97;9.69;[[37249.176]]
0.98;9.69;[[37249.83]]
0.99;9.69;[[37250.477]]
0.01;9.7;[[37229.7]]
0.02;9.7;[[37230.344]]
0.03;9.7;[[37231.]]
0.04;9.7;[[37231.645]]
0.05;9.7;[[37232.3]]
0.06;9.7;[[37232.95]]
0.07;9.7;[[37233.6]]
0.08;9.7;[[37234.25]]
0.09;9.7;[[37234.9]]
0.1;9.7;[[37235.555]]
0.11;9.7;[[37236.2]]
0.12;9.7;[[37236.855]]
0.13;9.7;[[37237.504]]
0.14;9.7;[[37238.152]]
0.15;9.7;[[37238.805]]
0.16;9.7;[[37239.453]]
0.17;9.7;[[37240.105]]
0.18;9.7;[[37240.76]]
0.19;9.7;[[37241.402]]
0.2;9.7;[[37242.055]]
0.21;9.7;[[37242.7]]
0.22;9.7;[[37243.36]]
0.23;9.7;[[37244.008]]
0.24;9.7;[[37244.656]]
0.25;9.7;[[37245.312]]
0.26;9.7;[[37245.96]]
0.27;9.7;[[37246.61]]
0.28;9.7;[[37247.26]]
0.29;9.7;[[37247.914]]
0.3;9.7;[[37248.56]]
0.31;9.7;[[37249.21]]
0.32;9.7;[[37249.863]]
0.33;9.7;[[37250.51]]
0.34;9.7;[[37251.16]]
0.35;9.7;[[37251.82]]
0.36;9.7;[[37252.46]]
0.37;9.7;[[37253.113]]
0.38;9.7;[[37253.76]]
0.39;9.7;[[37254.418]]
0.4;9.7;[[37255.066]]
0.41;9.7;[[37255.715]]
0.42;9.7;[[37256.367]]
0.43;9.7;[[37257.01]]
0.44;9.7;[[37257.668]]
0.45;9.7;[[37258.316]]
0.46;9.7;[[37258.97]]
